"TIME","GEO","AGE","AGEDEF","C_BIRTH","UNIT","SEX","Value","Flag and Footnotes"
"2015","Cyprus","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","5,908",""
"2015","Cyprus","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","6,330",""
"2015","Cyprus","Total","Age reached during the year","Unknown","Number","Total","0",""
"2015","Latvia","Total","Age reached during the year","Total","Number","Total","9,479",""
"2015","Latvia","Total","Age reached during the year","Reporting country","Number","Total","4,143",""
"2015","Latvia","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","1,473",""
"2015","Latvia","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","3,822",""
"2015","Latvia","Total","Age reached during the year","Unknown","Number","Total","41",""
"2015","Lithuania","Total","Age reached during the year","Total","Number","Total","22,130",""
"2015","Lithuania","Total","Age reached during the year","Reporting country","Number","Total","16,298",""
"2015","Lithuania","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","1,907",""
"2015","Lithuania","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","3,925",""
"2015","Lithuania","Total","Age reached during the year","Unknown","Number","Total","0",""
"2015","Luxembourg","Total","Age reached during the year","Total","Number","Total","23,803",""
"2015","Luxembourg","Total","Age reached during the year","Reporting country","Number","Total","1,152",""
"2015","Luxembourg","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","14,256",""
"2015","Luxembourg","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","7,935",""
"2015","Luxembourg","Total","Age reached during the year","Unknown","Number","Total","460",""
"2015","Hungary","Total","Age reached during the year","Total","Number","Total","58,344",""
"2015","Hungary","Total","Age reached during the year","Reporting country","Number","Total","15,162",""
"2015","Hungary","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","15,286",""
"2015","Hungary","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","27,889",""
"2015","Hungary","Total","Age reached during the year","Unknown","Number","Total","7",""
"2015","Malta","Total","Age reached during the year","Total","Number","Total","16,936",""
"2015","Malta","Total","Age reached during the year","Reporting country","Number","Total","1,788",""
"2015","Malta","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","7,209",""
"2015","Malta","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","7,939",""
"2015","Malta","Total","Age reached during the year","Unknown","Number","Total","0",""
"2015","Netherlands","Total","Age reached during the year","Total","Number","Total","166,872",""
"2015","Netherlands","Total","Age reached during the year","Reporting country","Number","Total","26,589",""
"2015","Netherlands","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","57,520",""
"2015","Netherlands","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","82,763",""
"2015","Netherlands","Total","Age reached during the year","Unknown","Number","Total","0",""
"2015","Austria","Total","Age reached during the year","Total","Number","Total","166,323",""
"2015","Austria","Total","Age reached during the year","Reporting country","Number","Total","7,693",""
"2015","Austria","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","64,878",""
"2015","Austria","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","90,248",""
"2015","Austria","Total","Age reached during the year","Unknown","Number","Total","3,504",""
"2015","Poland","Total","Age reached during the year","Total","Number","Total","218,147","p"
"2015","Poland","Total","Age reached during the year","Reporting country","Number","Total","109,184","p"
"2015","Poland","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","34,789","p"
"2015","Poland","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","70,278","p"
"2015","Poland","Total","Age reached during the year","Unknown","Number","Total","3,896","p"
"2015","Portugal","Total","Age reached during the year","Total","Number","Total","29,896",""
"2015","Portugal","Total","Age reached during the year","Reporting country","Number","Total","12,712",""
"2015","Portugal","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","7,405",""
"2015","Portugal","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","9,751",""
"2015","Portugal","Total","Age reached during the year","Unknown","Number","Total","28",""
"2015","Romania","Total","Age reached during the year","Total","Number","Total","132,795",""
"2015","Romania","Total","Age reached during the year","Reporting country","Number","Total","87,120",""
"2015","Romania","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","13,588",""
"2015","Romania","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","26,169",""
"2015","Romania","Total","Age reached during the year","Unknown","Number","Total","5,918",""
"2015","Slovenia","Total","Age reached during the year","Total","Number","Total","15,420",""
"2015","Slovenia","Total","Age reached during the year","Reporting country","Number","Total","1,885",""
"2015","Slovenia","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","2,686",""
"2015","Slovenia","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","10,849",""
"2015","Slovenia","Total","Age reached during the year","Unknown","Number","Total","0",""
"2015","Slovakia","Total","Age reached during the year","Total","Number","Total","6,997","p"
"2015","Slovakia","Total","Age reached during the year","Reporting country","Number","Total","939","p"
"2015","Slovakia","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","4,699","p"
"2015","Slovakia","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","1,359","p"
"2015","Slovakia","Total","Age reached during the year","Unknown","Number","Total","0","p"
"2015","Finland","Total","Age reached during the year","Total","Number","Total","28,746",""
"2015","Finland","Total","Age reached during the year","Reporting country","Number","Total","5,923",""
"2015","Finland","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","7,301",""
"2015","Finland","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","13,933",""
"2015","Finland","Total","Age reached during the year","Unknown","Number","Total","1,589",""
"2015","Sweden","Total","Age reached during the year","Total","Number","Total","134,240",""
"2015","Sweden","Total","Age reached during the year","Reporting country","Number","Total","14,580",""
"2015","Sweden","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","29,015",""
"2015","Sweden","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","90,470",""
"2015","Sweden","Total","Age reached during the year","Unknown","Number","Total","175",""
"2015","Iceland","Total","Age reached during the year","Total","Number","Total","5,635",""
